row,col,fitted_celltype,Dataset,PCA1,PCA2,UMAP1,UMAP2,UMAP1_cluster,domain_cluster,Tumor_label
real_1120,232.962,51.71676,Endothelial,Xenium Reference,11.9217405835469,-0.426276365657805,5.26548122131796,-22.8832497462444,7,Domain 3,Tumor
real_1121,231.2831,52.93814,Endothelial,Xenium Reference,12.5505879931488,-1.58352708596201,5.25772927963706,-22.8885121211224,7,Domain 3,Tumor
real_1122,238.2774,52.68791,Invasive_Tumor,Xenium Reference,-0.0923234638145732,-4.07542282752344,9.90786622726889,-3.41925262061883,3,Domain 1,Tumor
real_1123,226.1062,52.62953,Prolif_Invasive_Tumor,Xenium Reference,-3.26807585437612,-2.09461372253232,8.7618358012435,2.40785600097846,3,Domain 1,Tumor
real_1124,222.8814,52.7942,Prolif_Invasive_Tumor,Xenium Reference,-5.77759049481398,-1.48921580195747,3.2898390170333,11.2007079258747,4,Domain 1,Tumor
real_1125,234.7205,66.18278,Invasive_Tumor,Xenium Reference,-4.9665608842799,-3.06667927088532,8.16761659347983,10.8487925663776,2,Domain 1,Tumor
real_1126,230.486,54.27941,Stromal,Xenium Reference,9.96671396709229,-2.51731904977434,9.11542199814292,-6.41204308120538,7,Domain 3,Tumor
real_1127,238.4806,54.28004,Invasive_Tumor,Xenium Reference,0.897309129559676,-3.56975219999566,9.8081061717269,-3.97251962272454,3,Domain 1,Tumor
real_1128,233.9828,54.46133,Endothelial,Xenium Reference,11.901317848123,-0.568738978927222,5.30816625320883,-22.8360199793987,7,Domain 3,Tumor
real_1129,228.0841,53.86451,Prolif_Invasive_Tumor,Xenium Reference,1.59993736645026,-2.96818908963368,9.78745149338217,-3.53992031661797,3,Domain 1,Tumor
real_1130,239.2692,55.7247,Invasive_Tumor,Xenium Reference,0.76533207306498,-3.64327876708095,9.89376138412924,-3.56526778785516,3,Domain 1,Tumor
real_1131,225.5745,54.89043,Prolif_Invasive_Tumor,Xenium Reference,-4.07115434778919,-2.1019645257712,2.80456589424582,8.40409709366035,4,Domain 1,Tumor
real_1132,219.9734,54.62836,Invasive_Tumor,Xenium Reference,-4.36489027353073,-2.1473458639422,5.88291381561728,12.1251826420612,2,Domain 1,Tumor
real_1133,228.6123,55.81538,Invasive_Tumor,Xenium Reference,1.21614556604076,-3.30748495835454,9.29242776596518,-3.16096995918084,3,Domain 1,Tumor
real_1134,236.3901,55.62433,Endothelial,Xenium Reference,9.90027293282977,-1.67922745093653,5.54960130417319,-22.6048245295696,7,Domain 3,Tumor
real_1135,230.4896,56.35057,Stromal,Xenium Reference,7.3623420723127,-2.79059652017352,5.99072574341269,-10.6821141108685,6,Domain 2,Stromal
real_1136,222.6423,55.64465,Prolif_Invasive_Tumor,Xenium Reference,-4.70341312755771,-1.99854993919414,2.90664266312094,9.67410708816718,4,Domain 1,Tumor
real_1137,220.5494,57.21912,Invasive_Tumor,Xenium Reference,-1.39683263175369,-2.68850807153113,5.97976707184287,1.6547341481037,3,Domain 1,Tumor
real_1138,231.7968,57.01879,Stromal,Xenium Reference,10.1068599747264,-1.9695857489299,3.08669899666281,-16.5904869898968,6,Domain 2,Stromal
real_1139,233.8535,56.59139,Endothelial,Xenium Reference,12.5420202090813,-0.709362438079762,5.39238856995078,-22.776230321806,7,Domain 3,Tumor
real_1140,225.8311,56.98212,Invasive_Tumor,Xenium Reference,-4.07434968138553,-2.44350559492531,4.36647819244834,9.56752253921699,4,Domain 1,Tumor
real_1141,228.1586,57.37815,Invasive_Tumor,Xenium Reference,-1.53333063332891,-3.06788615294194,4.83246635162802,0.162002815324774,3,Domain 1,Tumor
real_1142,233.2351,58.28888,Stromal,Xenium Reference,10.6470630689577,-1.28724201434466,3.16328309738608,-16.7728838786297,7,Domain 3,Tumor
real_1143,223.5321,57.85369,Invasive_Tumor,Xenium Reference,-2.72886816000274,-2.70027401988624,6.18031142914267,1.54178215416144,3,Domain 1,Tumor
real_1144,235.9488,58.04488,Endothelial,Xenium Reference,11.6753979411177,-0.715414596036957,5.67515348160239,-22.6539788111858,7,Domain 3,Tumor
real_1145,238.5667,58.47661,Endothelial,Xenium Reference,8.29234707123343,-2.12554749304852,6.71120618545981,-21.7165684565716,7,Domain 3,Tumor
real_1146,229.7028,58.91534,Prolif_Invasive_Tumor,Xenium Reference,0.840770199145206,-2.4923347771607,5.41608308517905,-1.2965919725411,3,Domain 1,Tumor
real_1147,226.8074,59.12035,Invasive_Tumor,Xenium Reference,-3.03102545108617,-2.56273465413162,6.36930822098227,5.06429816635322,3,Domain 1,Tumor
real_1148,235.1301,60.20329,Stromal,Xenium Reference,9.7680175974598,-1.3206665191473,3.06766174995871,-16.653762327116,6,Domain 2,Stromal
real_1149,236.8573,60.40796,Stromal,Xenium Reference,9.25773985653794,-1.71787447525326,4.74880765640708,-18.4553074702435,7,Domain 3,Tumor
real_1150,218.1158,59.62354,Stromal,Xenium Reference,3.06609395114657,-2.39675736497411,2.47883557045432,-13.3944411143475,6,Domain 2,Stromal
real_1151,223.5596,60.23965,Invasive_Tumor,Xenium Reference,1.78956819798515,-3.46035951957621,5.31741164886923,-0.992167399805078,3,Domain 1,Tumor
real_1152,230.2881,60.42188,Invasive_Tumor,Xenium Reference,1.05024451288548,-1.76666613774465,5.60153173172446,-1.03034258035947,3,Domain 1,Tumor
real_1153,227.4595,60.64444,Invasive_Tumor,Xenium Reference,-1.98822704169412,-2.43087861140052,6.61511253082724,1.0754752293415,3,Domain 1,Tumor
real_1154,225.1402,61.19687,Invasive_Tumor,Xenium Reference,1.84967533571899,-3.31199803709588,5.44374011719199,-0.999912129323969,3,Domain 1,Tumor
real_1155,218.5622,62.01096,Stromal,Xenium Reference,5.82519457611564,-2.32166076745778,2.16845058166953,-13.7916149958782,6,Domain 2,Stromal
real_1156,232.9488,60.76712,Macrophages_1,Xenium Reference,6.40040195795384,-1.62946738673755,5.29366944992514,-14.5435480937176,6,Domain 2,Stromal
real_1157,221.8573,61.51587,Macrophages_1,Xenium Reference,6.91081674666516,-2.6745758509299,4.69945358002158,-14.6474614009075,6,Domain 2,Stromal
real_1158,238.3867,62.07332,Stromal,Xenium Reference,4.90370186505472,-2.6845366547702,4.53139756882163,-12.199645505827,6,Domain 2,Stromal
real_1159,227.0698,62.22037,Invasive_Tumor,Xenium Reference,1.81790037486366,-2.5962178764533,5.50991176331015,-1.02362869827081,3,Domain 1,Tumor
real_1160,229.6516,62.3911,Invasive_Tumor,Xenium Reference,0.0115194764340445,-1.0445639430692,6.12611173355551,-0.011171923559198,3,Domain 1,Tumor
real_1161,231.5448,63.11053,B_Cells,Xenium Reference,0.311556226438263,-1.37395457011603,-5.25207878387002,-15.3391756877117,6,Domain 2,Stromal
real_1162,228.6315,63.9895,Macrophages_1,Xenium Reference,4.1564905779407,-1.3448272067908,4.76435874664755,-13.9286293849163,6,Domain 2,Stromal
real_1163,232.8542,63.52522,Invasive_Tumor,Xenium Reference,-1.12199172913063,-2.62479051030795,6.46964143478842,0.275526060182562,3,Domain 1,Tumor
real_1164,225.3248,64.01142,Macrophages_1,Xenium Reference,9.42261682400316,-2.09808455112958,4.09071849548789,-14.1478142604046,6,Domain 2,Stromal
real_1165,230.0412,64.76526,Invasive_Tumor,Xenium Reference,0.785441429025453,-2.05239103984924,6.01879285538168,-0.34781752673913,3,Domain 1,Tumor
real_1166,234.5724,64.02679,Invasive_Tumor,Xenium Reference,-1.4926507760328,-3.07099803726527,6.3613493319747,0.662272347528448,3,Domain 1,Tumor
real_1167,239.1313,64.56627,Invasive_Tumor,Xenium Reference,0.017234540224719,-3.84105912480458,6.32406305038901,-0.883447574060449,3,Domain 1,Tumor
real_1168,236.9631,64.07575,Invasive_Tumor,Xenium Reference,-0.716942415235198,-3.66213926543734,6.2154924746749,0.167469038087836,3,Domain 1,Tumor
real_1169,232.8922,65.57197,Invasive_Tumor,Xenium Reference,-4.07751599146527,-2.68742726573899,8.49963926041098,7.41798259170722,2,Domain 1,Tumor
real_1170,220.6251,64.48875,Stromal,Xenium Reference,9.65844453187502,-1.94992546334796,1.59169672691794,-15.8756546839886,6,Domain 2,Stromal
real_1171,226.4241,65.50255,Macrophages_1,Xenium Reference,9.58112058325983,-1.61348496981552,4.77272247040244,-14.6693234309368,6,Domain 2,Stromal
real_1172,228.4137,66.20515,Invasive_Tumor,Xenium Reference,4.59513178530565,-2.44285919763245,5.59600852692099,-1.11508408335973,3,Domain 1,Tumor
real_1173,230.8433,65.8759,Invasive_Tumor,Xenium Reference,-0.71129861001447,-2.50272228238221,6.23333381378623,0.379235757905951,3,Domain 1,Tumor
real_1174,236.5312,66.36387,Invasive_Tumor,Xenium Reference,-4.7918178916576,-3.3464027692956,11.4385344859359,11.8855157032795,2,Domain 1,Tumor
real_1175,222.419,65.1945,Stromal,Xenium Reference,11.8270782035506,-1.5412477448375,1.57408188545676,-16.0172810420208,6,Domain 2,Stromal
real_1176,232.3944,53.80447,Endothelial,Xenium Reference,12.8581608042209,-1.04936534889234,5.29762481415244,-22.8803696498089,7,Domain 3,Tumor
real_1177,231.5795,66.57919,Invasive_Tumor,Xenium Reference,-2.43893052486794,-2.82787659610324,6.47705577576132,1.80173279197883,3,Domain 1,Tumor
real_1178,200.8559,29.77237,Invasive_Tumor,Xenium Reference,2.00073457946743,0.311532685820788,5.71095918381186,-0.943574295919428,3,Domain 1,Tumor
real_1179,205.466,30.45475,Endothelial,Xenium Reference,4.88023327103594,-2.94567826035592,8.17369912826987,-20.3548092707806,7,Domain 3,Tumor
real_1180,207.3933,30.95347,Invasive_Tumor,Xenium Reference,-1.87099705535152,-3.38727475577596,7.76036237442465,1.25454784782599,3,Domain 1,Tumor
real_1181,214.7985,30.79767,Prolif_Invasive_Tumor,Xenium Reference,-5.01800421204548,-3.02746395756977,4.01501630508872,10.4444279805012,4,Domain 1,Tumor
real_1182,201.4323,31.50338,Invasive_Tumor,Xenium Reference,2.22093898000578,-0.921611206905226,5.87585376465293,-1.07154399303723,3,Domain 1,Tumor
real_1183,209.7611,30.95237,Invasive_Tumor,Xenium Reference,-5.03148726107819,-3.3403211560217,11.6301209803817,11.8154778614826,2,Domain 1,Tumor
real_1184,203.4941,31.72113,Macrophages_1,Xenium Reference,5.24783280632865,-2.21175514393948,5.22648738586875,-14.4983057841473,6,Domain 2,Stromal
real_1185,208.2025,32.24881,Invasive_Tumor,Xenium Reference,-4.05150727288057,-3.59937045727017,11.8516604777572,11.259191049654,2,Domain 1,Tumor
real_1186,214.048,32.8914,Prolif_Invasive_Tumor,Xenium Reference,-2.18650448908151,-2.53486125689444,5.74618219101401,0.699536456186285,3,Domain 1,Tumor
real_1187,205.3581,32.34219,Invasive_Tumor,Xenium Reference,1.80907114824455,-3.63695677943585,6.64058374130698,-1.68466617314149,3,Domain 1,Tumor
real_1188,200.2521,33.19627,Stromal,Xenium Reference,1.21513421604689,-0.172223458509336,5.68914483749838,-0.729797647874841,3,Domain 1,Tumor
real_1189,209.1337,33.26195,Invasive_Tumor,Xenium Reference,-3.45209523908997,-3.2591871959276,7.05594800674887,3.42332984359931,3,Domain 1,Tumor
real_1190,211.0994,32.49492,Invasive_Tumor,Xenium Reference,-2.71170227126789,-3.40888565064322,6.97547124588461,3.48822308929633,3,Domain 1,Tumor
real_1191,206.593,33.23619,Invasive_Tumor,Xenium Reference,-2.00120274958444,-3.97861734033992,7.01300357544394,2.51947857292365,3,Domain 1,Tumor
real_1192,203.5543,34.25148,Invasive_Tumor,Xenium Reference,0.259183119076508,-3.43306174588914,6.44346021378012,-0.183425293844232,3,Domain 1,Tumor
real_1193,205.0125,35.06138,Invasive_Tumor,Xenium Reference,-1.89669158830337,-3.89209215525406,6.82912944519492,1.38943983467292,3,Domain 1,Tumor
real_1194,210.4521,34.67448,Prolif_Invasive_Tumor,Xenium Reference,-0.132213011769535,-2.92480533218221,6.10120223724814,0.142353905755987,3,Domain 1,Tumor
real_1195,206.9188,34.99407,Invasive_Tumor,Xenium Reference,-2.68403782091214,-3.97677092311904,7.29673360550376,3.65825797470283,3,Domain 1,Tumor
real_1196,214.7033,35.4884,Prolif_Invasive_Tumor,Xenium Reference,0.164356442608844,-2.34141860485306,5.2972042437789,-0.0346689089946839,3,Domain 1,Tumor
real_1197,211.9028,35.3893,Macrophages_1,Xenium Reference,3.2463198419229,-1.8951226660619,5.82238649094077,-13.7817072734051,6,Domain 2,Stromal
real_1198,213.0392,35.09863,Stromal,Xenium Reference,1.90066844813556,-1.76170560559254,5.61466668808432,-0.807034419458398,3,Domain 1,Tumor
real_1199,208.4276,35.50789,Invasive_Tumor,Xenium Reference,-1.42826655262454,-3.70395699843395,6.76688789093466,0.94358040245246,3,Domain 1,Tumor
real_1200,205.2534,36.92863,Invasive_Tumor,Xenium Reference,-1.17148932172485,-2.99430396471772,10.4796464320418,4.93993283661078,9,Domain 1,Tumor
real_1201,207.3709,37.1548,Invasive_Tumor,Xenium Reference,0.0735371178830441,-3.53119633511344,11.3355901118514,4.25864697845649,9,Domain 1,Tumor
real_1202,200.5754,36.60978,Invasive_Tumor,Xenium Reference,1.22680087465327,0.126757319290153,5.63054155075522,-0.733255611341486,3,Domain 1,Tumor
real_1203,208.8065,37.50641,T_Cell_&_Tumor_Hybrid,Xenium Reference,1.7716011957588,-2.74043082514931,7.75458406174155,-11.167494283598,6,Domain 2,Stromal
real_1204,210.059,36.89269,Invasive_Tumor,Xenium Reference,0.984451655900227,-2.68739493541796,6.47507594788046,-0.225828276556024,3,Domain 1,Tumor
real_1205,213.3129,36.96485,Stromal,Xenium Reference,2.70300220313831,-2.10788195431885,5.18912194931479,-13.1813120707684,6,Domain 2,Stromal
real_1206,211.0766,37.96858,Invasive_Tumor,Xenium Reference,0.854412963023261,-3.06807342637556,6.37826274597617,-0.428159461896906,3,Domain 1,Tumor
real_1207,202.7352,38.19381,Prolif_Invasive_Tumor,Xenium Reference,-0.723536942091642,-1.47000070493716,5.47830318176718,0.528773440439215,3,Domain 1,Tumor
real_1208,212.5542,39.03158,Invasive_Tumor,Xenium Reference,-0.132198551567074,-3.51914308437009,6.24867557251425,-0.134647832792291,3,Domain 1,Tumor
real_1209,214.704,38.44113,Stromal,Xenium Reference,2.55408892831794,-2.73710452526969,3.93633865082236,-11.7084507807903,6,Domain 2,Stromal
real_1210,200.3105,39.86204,Invasive_Tumor,Xenium Reference,1.40856563441083,0.90049397477394,5.24818395340415,-0.746766374986658,3,Domain 1,Tumor
real_1211,208.9462,39.00987,Stromal,Xenium Reference,3.19103057715964,-2.38803302696765,8.40233682358237,-19.3640408381634,7,Domain 3,Tumor
real_1212,207.3794,38.95821,CD8+_T_Cells,Xenium Reference,2.00493457017424,-2.38715851690496,7.89542173111411,-11.4204735621624,6,Domain 2,Stromal
real_1213,204.1118,40.36053,Invasive_Tumor,Xenium Reference,-1.4335932032053,-1.90241737331517,10.0388839122054,3.42925740631293,3,Domain 1,Tumor
real_1214,210.3977,40.17546,Invasive_Tumor,Xenium Reference,-1.02871678582221,-3.68878160698239,11.120847451329,4.41740657242011,9,Domain 1,Tumor
real_1215,214.3017,40.48493,Invasive_Tumor,Xenium Reference,-0.782620357732009,-3.64665982569111,4.2057735797164,0.5496727362461,3,Domain 1,Tumor
real_1216,206.2964,40.74524,Invasive_Tumor,Xenium Reference,-1.13457096720698,-2.66573224124883,11.8432996150252,3.64696122558784,9,Domain 1,Tumor
real_1217,208.1892,40.635,T_Cell_&_Tumor_Hybrid,Xenium Reference,0.764133292417269,-3.24824669242655,7.94735311233969,-11.2298540934734,6,Domain 2,Stromal
real_1218,212.0301,41.07158,Invasive_Tumor,Xenium Reference,-2.43647648518302,-3.63344919209736,11.232944237828,7.15699912460517,9,Domain 1,Tumor
real_1219,210.1535,41.4396,Invasive_Tumor,Xenium Reference,-1.88036290581301,-3.76115240732085,11.2534530040023,4.50293399246406,9,Domain 1,Tumor
real_1220,215.0645,42.6117,Invasive_Tumor,Xenium Reference,-2.89751200805898,-2.89704677233708,4.56793616974326,1.88818360717963,3,Domain 1,Tumor
real_1221,204.3707,42.6717,Invasive_Tumor,Xenium Reference,-1.6140456777166,-2.05258982752737,5.03170226776572,2.52301169784736,3,Domain 1,Tumor
real_1222,208.8482,42.6733,Invasive_Tumor,Xenium Reference,-2.83481013328792,-3.54105251794224,12.1089665766952,7.13141776474189,9,Domain 1,Tumor
real_1223,211.5105,42.96902,Prolif_Invasive_Tumor,Xenium Reference,-3.8484990745106,-3.4158081363227,7.11447881424399,7.8746056690998,4,Domain 1,Tumor
real_1224,201.4661,42.88045,Stromal,Xenium Reference,2.3909037924313,0.188660842082849,2.22197793686362,-12.9901242121868,6,Domain 2,Stromal
real_1225,207.2711,43.48368,Invasive_Tumor,Xenium Reference,-3.93960767703479,-3.31240249526627,10.9785334941146,7.44042540939521,9,Domain 1,Tumor
real_1226,205.0327,43.68644,Invasive_Tumor,Xenium Reference,-2.43066841424449,-2.29415527472639,6.7548401232955,3.04922152908515,3,Domain 1,Tumor
real_1227,217.0621,32.85255,Invasive_Tumor,Xenium Reference,-4.94671468907498,-3.00729085121555,6.38189433777304,11.2000317707844,2,Domain 1,Tumor
real_1228,218.3334,34.66043,Prolif_Invasive_Tumor,Xenium Reference,-4.72408486325654,-2.78106590616274,3.95964740478964,8.81957484634589,4,Domain 1,Tumor
real_1229,218.1799,36.72193,Prolif_Invasive_Tumor,Xenium Reference,-2.36478202899857,-2.55428384616523,4.36950515472861,2.03504802139472,3,Domain 1,Tumor
real_1230,216.1147,36.70499,Prolif_Invasive_Tumor,Xenium Reference,-0.259124481958982,-2.67050006872807,4.24868606293173,0.321383251268378,3,Domain 1,Tumor
real_1231,219.3081,37.03535,Invasive_Tumor,Xenium Reference,-2.84415348469359,-2.89343259620071,4.62764905655356,2.40110327156257,3,Domain 1,Tumor
real_1232,216.6159,38.19647,Stromal,Xenium Reference,0.922459101513686,-2.85533881625487,4.20437024795981,0.496685399133673,3,Domain 1,Tumor
real_1233,218.6521,39.06042,Invasive_Tumor,Xenium Reference,-0.302080671722258,-3.10714183480567,4.14335988724204,0.555293573457709,3,Domain 1,Tumor
real_1234,217.5609,39.4809,Stromal,Xenium Reference,2.31135581699918,-2.26209759316686,2.21806238853903,-13.094062314909,6,Domain 2,Stromal
real_1235,217.1451,40.71612,Stromal,Xenium Reference,1.79843962777538,-2.37186007351624,2.20328258240195,-13.0859598979168,6,Domain 2,Stromal
real_1236,218.3506,31.32562,Invasive_Tumor,Xenium Reference,-5.62588689380537,-3.25351299832925,9.6300752040145,13.1799311772175,2,Domain 1,Tumor
real_1237,217.6036,42.80716,Invasive_Tumor,Xenium Reference,-2.24110739233409,-2.53419682410658,4.54098819458457,1.83808900268745,3,Domain 1,Tumor
real_1238,219.1815,43.89481,Prolif_Invasive_Tumor,Xenium Reference,-2.54247860174552,-2.51021817700447,5.42747663223715,2.60038854034614,3,Domain 1,Tumor
real_1239,269.1732,1.014147,Invasive_Tumor,Xenium Reference,-3.30018082454108,-2.70961723711483,11.7495524760482,6.85505820663642,9,Domain 1,Tumor
real_1240,255.0979,0.774512,Invasive_Tumor,Xenium Reference,-4.36262281932006,-2.17257722766524,6.84325574600668,9.7922082081623,4,Domain 1,Tumor
real_1241,256.6839,1.10514,Invasive_Tumor,Xenium Reference,-4.50091027923391,-2.1391923161677,10.0395285960433,9.96030284317206,2,Domain 1,Tumor
real_1242,258.4005,0.8402637,Invasive_Tumor,Xenium Reference,-4.50875223704786,-2.68385121788598,6.30881856644126,10.0335040226765,4,Domain 1,Tumor
real_1243,262.6667,0.8261023,Invasive_Tumor,Xenium Reference,-3.00849385379725,-3.5394027638467,11.9009845134017,6.995275034029,9,Domain 1,Tumor
real_1244,264.569,0.7805367,Invasive_Tumor,Xenium Reference,-2.07819854789256,-3.34401071628574,10.5937411662337,5.69587518127631,9,Domain 1,Tumor
real_1245,266.0285,1.941041,T_Cell_&_Tumor_Hybrid,Xenium Reference,-1.47055618384744,-3.14099338655572,8.48155187332602,-10.7016110285931,6,Domain 2,Stromal
real_1246,262.0747,3.139978,Invasive_Tumor,Xenium Reference,-2.52382847419949,-3.94121559245015,9.69768022263022,4.25311137588691,9,Domain 1,Tumor
real_1247,263.453,2.098789,Invasive_Tumor,Xenium Reference,-2.23807609308869,-3.77409382212441,10.4464814540145,5.51146460922431,9,Domain 1,Tumor
real_1248,271.3489,2.334616,Invasive_Tumor,Xenium Reference,-4.35972857629336,-2.80829498263571,9.205805527806,8.07371093185615,9,Domain 1,Tumor
real_1249,259.5884,2.386552,Invasive_Tumor,Xenium Reference,-3.61386274666989,-3.33787327761418,8.26403783524008,10.6094060078449,2,Domain 1,Tumor
real_1250,260.9895,1.817536,Invasive_Tumor,Xenium Reference,-3.47214343230648,-3.43651263994429,9.18146775925131,8.81230212600898,2,Domain 1,Tumor
real_1251,256.0709,3.110686,Invasive_Tumor,Xenium Reference,-3.26380125288274,-2.33932243974524,9.43708394730063,2.0231287613697,3,Domain 1,Tumor
